the_geom,cartodb_id,has_toilets,_unique,access_direction,category,distance_from,has_bbq,has_caravan_disposal,has_emergency_phones,has_lighting,has_litter_bins,has_picnic_table,has_playground,has_power_outlets,has_shelter,is_accessible,latitude,longitude,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,side,type,last_updated
0101000020E61000009B1BD313967F624047ACC5A7000440C0,49732,FALSE,"0000007,0882,A1",Both,PA,Trangie - Goan Water Hole,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-32.03127,147.98707,Other,Trangie Park next to Gowan Water Hole,1048,MITCHELL HIGHWAY,7,R,L,20200601
0101000020E61000004AD235936F99624055C1A8A44E903FC0,49733,FALSE,"0000017,2990,A1",Both,RA,21.9km North of Gilgrandra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.5637,148.79487,Roads and Maritime Services,Biddon Rest Area N/B,891,NEWELL HIGHWAY,17,L,B,20200601
0101000020E61000002FDD2406819A6240062AE3DF67843FC0,49734,FALSE,"0000017,3000,A1",Both,RA,28.6km North of Gilgrandra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.51721,148.82825,Roads and Maritime Services,Mt.Pleasant Rest Area,889,NEWELL HIGHWAY,17,R,B,20200601
0101000020E6100000273108AC1C876240D39FFD48114940C0,49735,TRUE,"0000017,2760,A3",Both,PA,52.3km from Dubbo (SH7),FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-32.57084,148.22225,Council,Tomingley Truck Parking Area,991,CASWELL ST,17,R,H,20200601
0101000020E61000000DAB7823F38862402D095053CB4240C0,49736,FALSE,"0000017,2780,A1",Both,RA,44.5km from Dubbo (SH7),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.52183,148.27968,Roads and Maritime Services,North of Tomingley Creek,989,NEWELL HIGHWAY,17,L,B,20200601
0101000020E61000004C6C3EAE0DB16240168733BF9AB740C0,49737,FALSE,"0000006,0030,A2",Both,RA,29.7km East of Blayney,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.43441,149.53292,Roads and Maritime Services,,759,MID WESTERN HIGHWAY,6,L,B,20200601
0101000020E6100000596E693524A86240E99AC937DBC440C0,49738,FALSE,"0000006,0110,A1",Both,RA,Blayney-Heritage Park,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-33.53794,149.25442,Other,Heritage Park/Blayney,750,ADELAIDE ST,6,L,B,20200601
0101000020E610000048F949B54FA56240FF959526A5CC40C0,49739,FALSE,"0000006,0150,A1",Both,RA,10.3km East of Mandurama,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.59879,149.16598,Roads and Maritime Services,,747,MID WESTERN HIGHWAY,6,L,L,20200601
0101000020E6100000F146E6913FA36240E010AAD4ECD140C0,49740,FALSE,"0000006,0171,A1",Both,RA,2.4km East of Mandurama,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.64004,149.10151,Roads and Maritime Services,,745,MID WESTERN HIGHWAY,6,L,L,20200601
0101000020E61000002B8716D9CEA0624011363CBD52D640C0,49741,FALSE,"0000006,0200,A2",Both,RA,37.55km East of Cowra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.6744,149.02525,Roads and Maritime Services,,739,MID WESTERN HIGHWAY,6,L,L,20200601
0101000020E6100000D578E92631706240C7116BF1294041C0,49742,FALSE,"0000057,0050,A2",Both,RA,80km from Wagga Wagga and  7km to Temora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.50128,147.506,Roads and Maritime Services,Reinholdts Lane,292,GOLDFIELDS WAY,57,L,L,20200601
0101000020E6100000EF3845477270624077F35487DC3441C0,49743,FALSE,"0000057,0100,A1",Both,RA,4km from Temora and  64km to West Wyalong,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.41298,147.51395,Roads and Maritime Services,,1581,GOLDFIELDS WAY,57,R,L,20200601
0101000020E610000025CCB4FD2B6A624072C45A7C0A0441C0,49744,FALSE,"0000057,0160,A1",Both,PA,51km from Temora and 18km to West Wyalong,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.03157,147.31787,Roads and Maritime Services,,1586,GOLDFIELDS WAY,57,R,H,20200601
0101000020E6100000B0E600C11C8D6240567DAEB662B340C0,49745,TRUE,"0000377,0090,A1",Both,RA,35.4km West of Cudal,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-33.40145,148.40976,Other,Escort Rock Rest Area,1244,BOREE-EUGOWRA RD,377,L,B,20200601
0101000020E6100000695721E5273C62405DF92CCF836B40C0,49746,FALSE,"0000410,0035,A2",Both,PA,160.9km South of Cobar,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-32.83996,145.87987,Council,Mt. Hope,1779,KIDMAN WAY,410,R,B,20200601
0101000020E6100000FEB7921D1B41624061FD9FC37C3540C0,49747,FALSE,"0000410,0065,A1",Both,RA,109.5km South of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.41787,146.03456,Other,Gilgunnia Goldfields Rest Area,1540,KIDMAN WAY,410,R,B,20200601
0101000020E6100000B7973446EB3B624050C763062AA33EC0,49748,FALSE,"0000421,0100,A2",Both,PA,86.29km North of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.63736,145.87247,Roads and Maritime Services,,687,COBAR-NR BOURKE RD,421,L,H,20200601
0101000020E610000010AFEB17EC3D6240A29C685721753EC0,49749,FALSE,"0000421,0110,A1",Both,PA,40.3km South of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.45754,145.93507,Roads and Maritime Services,,686,COBAR-NR BOURKE RD,421,R,H,20200601
0101000020E61000009947FE60E03D6240404D2D5BEB3B3EC0,49750,FALSE,"0000421,0120,A1",Both,PA,15km South of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.23406,145.93364,Roads and Maritime Services,,684,COBAR-NR BOURKE RD,421,R,H,20200601
0101000020E6100000247F30F0DC3D6240A4AA09A2EE3B3EC0,49751,FALSE,"0000421,0120,A1",Northbound,PA,15km South of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.23411,145.93322,Roads and Maritime Services,,685,COBAR-NR BOURKE RD,421,L,H,20200601
0101000020E610000084BBB376DB3D624082A8FB00A41E3EC0,49752,FALSE,"0000421,0130,A1",Both,PA,2.1km South of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.11969,145.93304,Roads and Maritime Services,South approach Bourke,683,WILCANNIA-BOURKE RD,421,L,H,20200601
0101000020E6100000224F92AE99C16240D8BB3FDEABD640C0,49753,TRUE,"0000558,0010,A1",Both,RA,22.9km East of Oberon,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.67712,150.05001,Other,State Forest Millionth Acre Hampton,1390,NR HAMPTON-NR OBERON RD,558,L,B,20200601
0101000020E6100000832F4CA60AA66240DC4603780BB040C0,49754,TRUE,"0000559,0010,A1",Both,RA,0.045km South of Mitchell Hwy junction,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.37535,149.1888,Roads and Maritime Services,Shadforth Reserve,1248,WHILEYS JUNCTION-SHADFORTH RD,559,L,L,20200601
0101000020E6100000E7357689EA8F62407DAEB6627FF140C0,49755,FALSE,"0000006,0390,A1",Both,PA,32.8km East of Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.8867,148.49738,Roads and Maritime Services,Broula Hill,855,MID WESTERN HIGHWAY,6,L,H,20200601
0101000020E6100000F67F0EF3E58D6240202922C32A3240C0,49756,FALSE,"0000017,2790,A1",Both,RA,22.5km from Dubbo (SH7),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.39193,148.43432,Roads and Maritime Services,,585,NEWELL HIGHWAY,17,L,H,20200601
0101000020E610000077F86BB246906240A054FB743C2A40C0,49757,FALSE,"0000017,2800,A1",Both,RA,12.69km from Dubbo (SH7),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.32997,148.50863,Roads and Maritime Services,Panai Ave,1761,NEWELL HIGHWAY,17,R,B,20200601
0101000020E6100000FD9FC37C799262401EDC9DB5DB2240C0,49758,FALSE,"0000017,2800,A1",Both,RA,3.25km South of Dubbo (SH7),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.27233,148.57733,Council,Dubbo Zoo Town Information Bay,581,NEWELL HIGHWAY,17,L,B,20200601
0101000020E6100000EBFF1CE6CB9362401973D712F21540C0,49759,FALSE,"0000017,2900,A3",Both,PA,1km North of Brocklehurst,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.17145,148.61864,Roads and Maritime Services,Dubbo Kart Club Brocklehurst,1762,NEWELL HIGHWAY,17,L,B,20200601
0101000020E6100000118DEE2076946240444C89247AD13FC0,49760,TRUE,"0000017,2940,A2",Both,RA,8.7km South of Gilgrandra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.81827,148.63942,Roads and Maritime Services,Marthaguy Rest Area,899,NEWELL HIGHWAY,17,R,B,20200601
0101000020E610000022A64412BD8062402D5BEB8B84AE40C0,49761,FALSE,"0000017,2610,A1",Both,PA,North Forbes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-33.36342,148.02308,Roads and Maritime Services,,770,PARKES RD,17,R,B,20200601
0101000020E61000005BB6D617098162401CB62DCA6CAC40C0,49762,FALSE,"0000017,2610,A1",Both,RA,1km North of Forbes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.34707,148.03236,Roads and Maritime Services,,1756,PARKES RD,17,L,B,20200601
0101000020E61000009CDCEF501497624084471B47ACE940C0,49763,FALSE,"0000006,0275,A1",Both,RA,0.7km East of Cowra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.82557,148.72123,Roads and Maritime Services,,860,BATHURST RD,6,R,H,20200601
0101000020E61000008EE9094B3C936240E4DA5031CEEB40C0,49764,FALSE,"0000006,0380,A1",Both,RA,43.8km East of Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.84223,148.60111,Roads and Maritime Services,,856,MID WESTERN HIGHWAY,6,L,H,20200601
0101000020E61000001BF5108DEE8E6240734BAB2171F340C0,49765,FALSE,"0000006,0390,A1",Both,RA,29.5km East of Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.90189,148.46662,Roads and Maritime Services,Bumbaldry-Tyagong Creek,854,MID WESTERN HIGHWAY,6,L,H,20200601
0101000020E6100000FAD51C2098896240780B24287EF440C0,49766,FALSE,"0000006,0410,A1",Both,RA,11.8km East of Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.9101,148.29982,Roads and Maritime Services,,852,MID WESTERN HIGHWAY,6,L,L,20200601
0101000020E61000004F92AE997C886240153AAFB14BF440C0,49767,FALSE,"0000006,0420,A1",Both,RA,8.3-9.6km East of Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.90856,148.26521,Roads and Maritime Services,,851,MID WESTERN HIGHWAY,6,R,H,20200601
0101000020E6100000DBBFB2D2A48462402EFF21FDF6F140C0,49768,FALSE,"0000006,0510,A1",Both,RA,West Grenfell,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.89035,148.14512,Other,,850,FORBES RD,6,R,B,20200601
0101000020E6100000BC9179E40F476240C746205ED7873FC0,49769,FALSE,"0000008,0050,A2",Eastbound,PA,94.25km West of Nyngan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.53063,146.22069,Roads and Maritime Services,,1745,BARRIER HIGHWAY,8,R,H,20200601
0101000020E61000002B1895D4093B62401DE6CB0BB07F3FC0,49770,TRUE,"0000008,0070,A2",Both,RA,130.5km West of Nyngan,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.49878,145.84495,Roads and Maritime Services,Cornish Rest Area,1746,BARRIER HIGHWAY,8,L,B,20200601
0101000020E6100000E0B9F770C92C62408D9C853DED883FC0,49771,FALSE,"0000008,0110,A1",Both,PA,40.1km West of Cobar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.53487,145.39959,Roads and Maritime Services,Emergency Phone Site,1421,BARRIER HIGHWAY,8,R,L,20200601
0101000020E61000004209336DFF2862405EF415A4198B3FC0,49772,FALSE,"0000008,0120,A3",Eastbound,PA,53.6km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.54336,145.28118,Roads and Maritime Services,,1747,BARRIER HIGHWAY,8,R,H,20200601
0101000020E610000089B5F81400266240E527D53E1D8F3FC0,49773,TRUE,"0000008,0120,A3",Both,RA,60.7km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.55904,145.18751,Roads and Maritime Services,Meadow  Glen Rest Area,1426,BARRIER HIGHWAY,8,R,H,20200601
0101000020E6100000AD6EF59CF4BF624005C58F31779540C0,49774,FALSE,"0000018,1050,A1",Both,PA,33.8km from Mudgee turnoff,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.1677,149.99861,Roads and Maritime Services,Pearsons Lookout,562,CASTLEREAGH HIGHWAY,18,R,B,20200601
0101000020E61000004FE960FD9FA36240C0EC9E3C2CD43FC0,49775,FALSE,"0000018,2085,A2",Both,PA,0.7km from Mendooran,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.8288,149.11328,Roads and Maritime Services,,1391,CASTLEREAGH HIGHWAY,18,R,H,20200601
0101000020E61000003CBD529621126240D578E92631A040C0,49776,FALSE,"0000021,0332,A2",Both,PA,46.4km South of Ivanhoe,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.2515,144.5666,Roads and Maritime Services,Mossgiel (MR80 Junction),1550,COBB HIGHWAY,21,L,L,20200601
0101000020E6100000554D10751F1262404E0B5EF415A040C0,49777,FALSE,"0000021,0332,A2",Both,PA,46.2km South of Ivanhoe,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.25067,144.56634,Roads and Maritime Services,Mossgiel (MR80 Junction),1549,COBB HIGHWAY,21,L,L,20200601
0101000020E6100000E71890BDDEEE6140AB5B3D27BDB73FC0,49778,FALSE,"0000021,0490,A1",Both,PA,0.1km South of North limit (SH8),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.71773,143.46469,Roads and Maritime Services,,1544,COBB HIGHWAY,21,R,B,20200601
0101000020E610000077F35487DCEE61400F9C33A2B4B73FC0,49779,FALSE,"0000021,0490,A1",Both,PA,0.1km South of North limit (SH8),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.7176,143.46442,Roads and Maritime Services,,1545,COBB HIGHWAY,21,L,B,20200601
0101000020E610000016A4198BA67B6240D9942BBCCBD541C0,49780,TRUE,"0000284,0021,A2",Both,RA,20km from Tumbarumba and  89km to Wagga Wagga,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-35.67028,147.86408,Other,,443,TUMBARUMBA RD,284,R,L,20200601
0101000020E6100000B79C4B7155C162402BA4FCA4DAA73EC0,49781,FALSE,"0000029,0250,A1",Both,RA,48.1km South of Narrabri (Newell Hwy),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.65568,150.04168,Roads and Maritime Services,Gins Leap,656,KAMILAROI HIGHWAY,29,L,L,20200601
0101000020E6100000B0C91AF510C16240261E5036E5A23EC0,49782,FALSE,"0000029,0250,A1",Both,RA,45.7km South of Narrabri (Newell Hwy),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.63631,150.03332,Roads and Maritime Services,,655,KAMILAROI HIGHWAY,29,L,H,20200601
0101000020E61000007138F3AB395D6240D105F52D73EA3DC0,49783,FALSE,"0000029,0695,A2",Both,RA,8.0km East of Brewarrina Bridge,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.91582,146.91329,Roads and Maritime Services,Cato Bridge Rest Area,1778,KAMILAROI HIGHWAY,29,L,L,20200601
0101000020E6100000DA8F149161AA62403F1D8F19A8E840C0,49784,FALSE,"0000054,0195,A1",Both,RA,53.2km from Bathurst,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.81763,149.32441,Other,Trunkey Creek,718,ARTHUR ST,54,R,L,20200601
0101000020E6100000DDEF5014E88D6240F415A4198BCE40C0,49785,FALSE,"0000056,0180,A1",Both,RA,Goolagong-47.3km East of Forbes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.61362,148.43458,Other,Memorial Park Goolagong,1238,COWRA-FORBES RD,56,R,B,20200601
0101000020E6100000C5724BAB218662404A5E9D63409240C0,49786,TRUE,"0000061,0140,A2",Both,RA,Parkes East,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,-33.14259,148.19161,Other,Parkes Lions Park,1570,ORANGE-PARKES RD,61,R,L,20200601
0101000020E61000007216F6B4C35B624050DF32A7CB0A3EC0,49787,FALSE,"0000070,0130,A1",Both,RA,9.4km South of Brewarrina,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.04217,146.86764,Roads and Maritime Services,Tarrion Creek Rest Area,679,COOLABAH-BREWARRINA RD,70,L,L,20200601
0101000020E6100000B0FECF61BE95624010CCD1E3F7EA40C0,49788,TRUE,"0000078,0660,A1",Both,RA,Cowra,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.83569,148.67949,Other,Cowra Olympic Park,1214,YOUNG RD,78,L,B,20200601
0101000020E6100000C7116BF129B762402C82FFAD64C340C0,49789,TRUE,"0000253,0191,A1",Both,RA,16.5km from Bathurst,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-33.52651,149.72387,Other,Oconnell Playground NSW Sport & Rec Org.,1387,HARTLEY-JENOLAN CAVES-BATHURST,253,L,L,20200601
0101000020E610000036B05582C5A36240EF1B5F7B66D13FC0,49790,FALSE,"0000334,0010,A2",Both,PA,55.2km from Coona turn off,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.81797,149.11786,Roads and Maritime Services,,1626,MENDOORAN-BELAR CREEK RD,334,R,B,20200601
0101000020E61000007DD0B359F58162407632384A5EA940C0,49791,TRUE,"0000017,2621,A1",Both,RA,19.5km South of Parkes,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.32319,148.0612,Roads and Maritime Services,Daroobalgie Site,768,NEWELL HIGHWAY,17,L,B,20200601
0101000020E61000002905DD5ED28262403E22A64412A540C0,49792,FALSE,"0000017,2621,A1",Both,RA,20.5km South of Parkes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.28962,148.08818,Roads and Maritime Services,North of Forbes,766,NEWELL HIGHWAY,17,R,B,20200601
0101000020E6100000228E75711B836240CFA0A17F82A340C0,49793,FALSE,"0000017,2621,A1",Both,PA,19km South of Parkes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.27742,148.0971,Roads and Maritime Services,North of Forbes,765,NEWELL HIGHWAY,17,L,B,20200601
0101000020E61000008E588B4F018462405704FF5BC99A40C0,49794,FALSE,"0000017,2631,A1",Both,RA,10km South of Parkes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.20927,148.12516,Roads and Maritime Services,Billabong Creek Rest Area,1757,NEWELL HIGHWAY,17,R,L,20200601
0101000020E610000076A6D0798D856240728A8EE4F28F40C0,49795,TRUE,"0000017,2690,A2",Both,RA,Parkes town,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-33.1246,148.17352,Council,Parkes Bushmans Dam Kelly Reserve,1758,CURRAJONG ST,17,L,L,20200601
0101000020E6100000FAD51C2098856240581CCEFC6A8E40C0,49796,TRUE,"0000017,2700,A2",Both,RA,North Parkes (80km Speed Signs),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.11264,148.17482,Roads and Maritime Services,North Parkes,1759,DUBBO RD,17,R,B,20200601
0101000020E61000005EF415A4198662403EB324404D5940C0,49797,FALSE,"0000017,2760,A3",Both,RA,66.85km from Dubbo (SH7),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.69767,148.19063,Roads and Maritime Services,North of Peak Hill,1760,CASWELL ST,17,R,B,20200601
0101000020E6100000F792C6681D246240952BBCCB45943FC0,49798,FALSE,"0000008,0120,A3",Westbound,PA,68.9km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.57919,145.12859,Roads and Maritime Services,,1748,BARRIER HIGHWAY,8,L,H,20200601
0101000020E610000030BB270F0B1462405778978BF88E3FC0,49799,FALSE,"0000008,0160,A1",Both,RA,115.2km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.55848,144.62635,Roads and Maritime Services,Bulla Park Rest Area,1012,BARRIER HIGHWAY,8,L,B,20200601
0101000020E6100000DFA63FFB91086240BA2C26361FA73FC0,49800,TRUE,"0000008,0180,A2",Both,PA,159.1km West of Cobar,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.65282,144.26782,Other,Emmdale,1749,BARRIER HIGHWAY,8,L,B,20200601
0101000020E6100000AF08FEB79208624002BC051214A73FC0,49801,TRUE,"0000008,0180,A2",Both,RA,155.2km West of Cobar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.65265,144.26791,Roads and Maritime Services,Near Emmdale Roadhouse,1750,BARRIER HIGHWAY,8,R,B,20200601
0101000020E61000000F45813E9104624082E2C798BBB63FC0,49802,TRUE,"0000008,0201,A2",Both,RA,172.9km West of Cobar,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.7138,144.14273,Roads and Maritime Services,Baden Park Rest Area,1430,BARRIER HIGHWAY,8,R,B,20200601
0101000020E61000003BE466B801B362403EEDF0D764B540C0,49803,FALSE,"0000005,1765,C1",Both,RA,57km from Lithgow,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.41714,149.59396,Other,Berry Park Bathurst,1365,GREAT WESTERN HIGHWAY,5,R,L,20200601
0101000020E61000004EB9C2BB5CA862403602F1BA7E093DC0,49804,FALSE,"0000028,0230,A1",Both,PA,88km North of Moree,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.03709,149.26132,Roads and Maritime Services,,961,CARNARVON HIGHWAY,28,R,H,20200601
0101000020E61000005E85949F5456624094DE37BEF65C41C0,49805,FALSE,"0000017,2320,A2",Both,PA,14km from Narrandera and 122km to West Wyalong,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.72628,146.69783,Roads and Maritime Services,Henwood,1529,NEWELL HIGHWAY,17,R,B,20200601
0101000020E610000072A774B0FEAD6140306475ABE70040C0,49806,FALSE,"0000022,0200,A3",Southbound,PA,8.0km South of Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-32.00707,141.43734,Roads and Maritime Services,Truck Rest Area At Town Boundary,249,SILVER CITY HIGHWAY,22,R,H,20200601
0101000020E6100000DEE522BE13AE61402367614F3B0040C0,49807,FALSE,"0000022,0205,A1",Both,PA,7.3km South of Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.00181,141.43991,Roads and Maritime Services,Broken Hill Information Bay,250,SILVER CITY HIGHWAY,22,L,L,20200601
0101000020E6100000392861A6EDBE614007F01648509C3EC0,49808,FALSE,"0000022,0400,A3",Both,RA,174km North of Broken Hill,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.6106,141.96651,Roads and Maritime Services,Packsaddle Roadhouse,1771,SILVER CITY HIGHWAY,22,R,L,20200601
0101000020E6100000022B8716D9BE61408B54185B089A3EC0,49809,FALSE,"0000022,0400,A3",Both,RA,175km North of Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.60169,141.964,Roads and Maritime Services,Packsaddle,1772,SILVER CITY HIGHWAY,22,R,L,20200601
0101000020E610000002F1BA7EC1AF624014E81379920440C0,49810,TRUE,"0000027,0310,A1",Both,RA,Coolah Turnoff (Int HW27/MR55),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.03572,149.49237,Council,,1773,SCONE-DUNEDOO RD,27,R,L,20200601
0101000020E610000089EAAD81ADAC6240C3B645990D0240C0,49811,FALSE,"0000027,0330,A1",Both,PA,Dunedoo,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-32.01604,149.39618,Council,Dunedoo Town,937,NR CRABOON-GILGANDRA RD,27,R,H,20200601
